date,preclose,open,high,low,close,volume,amount,chg,chg.per
20060306,954.457,955.25,957.204,949.463,952.351,732304913,3384122651,-2.106,-0.2206
20060307,952.351,951.638,951.638,927.501,928.576,862111672,3830280828,-23.775,-2.4965
20060308,928.576,924.611,927.785,913.713,924.83,722665645,3284620071,-3.746,-0.4034
20060309,924.83,923.324,926.562,917.492,920.13,611090880,2763521542,-4.7,-0.5082
20060310,920.13,922.444,925.098,917.912,921.683,604909921,2727770294,1.553,0.1688
20060313,921.683,921.234,928.828,920.046,928.518,562189126,2520022636,6.835,0.7416
20060314,928.518,929.011,931.862,923.471,931.721,634260018,2876199031,3.203,0.345
20060315,931.721,931.272,942.709,929.997,942.689,799864278,3978632639,10.968,1.1772
20060316,942.689,942.723,945.562,939.206,945.523,818227265,3909601097,2.834,0.3006
20060317,945.523,944.952,946.532,938.903,943.725,894489302,4182585958,-1.798,-0.1902
20060320,943.725,944.104,956.138,939.848,956.138,912038903,4094119920,12.413,1.3153
20060321,956.138,957.893,963.991,955.01,959.927,1186527699,5336658211,3.789,0.3963
20060322,959.927,959.516,972.137,957.383,972.137,1151416606,5189972690,12.21,1.272
20060323,972.137,972.715,982.615,971.181,980.841,1389792090,6353994863,8.704,0.8953
20060324,980.841,982.456,983.836,972.851,974.269,1264798232,5810923765,-6.572,-0.67
20060327,974.269,974.563,984.302,969.67,984.152,1070685331,4754493601,9.883,1.0144
20060328,984.152,987.534,994.981,986.345,994.52,1336006135,6064864413,10.368,1.0535
20060329,994.52,995.686,1007.989,993.705,997.704,1578408542,7455183317,3.184,0.3202
20060330,997.704,997.138,998.912,986.514,986.957,1332995528,6338565813,-10.747,-1.0772
20060331,986.957,988.955,1000.532,985.414,1000.251,1328234254,6789065490,13.294,1.347
20060403,1000.251,1001.322,1025.788,1001.322,1025.788,1749089099,8638423931,25.537,2.5531
20060404,1025.788,1029.106,1038.109,1024.166,1038.109,1867487248,9322495221,12.321,1.2011
20060405,1038.109,1039.778,1049.08,1037.596,1048.666,1866785850,9280135013,10.557,1.0169
20060406,1048.666,1052.354,1064.58,1045.897,1053.693,2117335449,10559000000,5.027,0.4794
20060407,1053.693,1056.29,1068.172,1051.786,1068.11,2128852204,10427000000,14.417,1.3682
20060410,1068.11,1071.185,1090.72,1069.731,1090.72,2197651429,10222000000,22.61,2.1168
20060411,1090.72,1097.273,1098.957,1081.69,1094.409,2259582098,10774000000,3.689,0.3382
20060412,1094.409,1095.075,1101.485,1089.129,1095.497,2014051546,9691783748,1.088,0.0994
20060413,1095.497,1097.292,1103.662,1062.472,1062.69,2261439144,10730000000,-32.807,-2.9947
20060414,1062.69,1058.708,1088.266,1053.885,1088.183,1643491447,7958759268,25.493,2.3989
20060417,1088.183,1086.243,1097.499,1080.617,1093.513,1913733660,9297213972,5.33,0.4898
20060418,1093.513,1094.358,1100.883,1087.01,1097.73,1717572867,8604872225,4.217,0.3856
20060419,1097.73,1098.582,1100.661,1082.18,1100.661,1856178229,9567365663,2.931,0.267
20060420,1100.661,1102.274,1102.274,1084.202,1091.851,1977024852,10561000000,-8.81,-0.8004
20060421,1091.851,1091.657,1106.54,1081.189,1102.547,2048506016,10825000000,10.696,0.9796
20060424,1102.547,1106.116,1107.593,1083.094,1094.375,2277834184,11952000000,-8.172,-0.7412
20060425,1094.375,1091.835,1109.305,1076.905,1103.059,2074415641,11061000000,8.684,0.7935
20060426,1103.059,1103.746,1125.866,1102.833,1116.811,2260280999,12473000000,13.752,1.2467
20060427,1116.811,1119.67,1127.965,1110.688,1125.32,1857431351,9745814558,8.509,0.7619
20060428,1125.32,1117.511,1146.382,1098.773,1141.685,2053279754,10998000000,16.365,1.4543
20060508,1141.685,1148.084,1181.526,1148.084,1180.728,2244040231,11848000000,39.043,3.4198
20060509,1180.728,1188.797,1218.094,1182.951,1218.094,2980858218,15505000000,37.366,3.1647
20060510,1218.094,1227.286,1247.23,1214.734,1241.571,3120288528,16281000000,23.477,1.9274
20060511,1241.571,1247.122,1278.7,1237.721,1237.772,3658888380,19833000000,-3.799,-0.306
20060512,1237.772,1239.755,1283.751,1237.633,1283.677,3296716375,18042000000,45.905,3.7087
20060515,1283.677,1303.378,1344.963,1291.372,1344.924,4066894169,22547000000,61.247,4.7712
20060516,1344.924,1347.186,1357.811,1291.441,1297.932,3938162048,23030000000,-46.992,-3.494
20060517,1297.932,1302.61,1327.244,1289.15,1318.966,3213714158,18591000000,21.034,1.6206
20060518,1318.966,1311.427,1336.441,1294.906,1328.206,2851040211,15639000000,9.24,0.7005
20060519,1328.206,1332.16,1369.427,1327.193,1365.647,3078397575,17775000000,37.441,2.8189
20060522,1365.647,1370.503,1396.494,1364.448,1386.748,3321817465,18832000000,21.101,1.5451
20060523,1386.748,1388.028,1388.028,1325.991,1326.156,3140625207,17357000000,-60.592,-4.3694
20060524,1326.156,1333.308,1360.164,1279.954,1308.693,2660086684,15046000000,-17.463,-1.3168
20060525,1308.693,1304.081,1329.628,1298.732,1324.919,1966382467,10679000000,16.226,1.2399
20060526,1324.919,1330.227,1355.627,1329.138,1355.501,2093117262,11650000000,30.582,2.3082
20060529,1355.501,1362.843,1387.564,1352.976,1387.524,2342928601,13098000000,32.023,2.3624
20060530,1387.524,1391.621,1411.381,1380.2,1410.542,2494138877,14664000000,23.018,1.6589
20060531,1410.542,1408.911,1426.081,1392.152,1402.332,2759887682,15780000000,-8.21,-0.582
20060601,1402.332,1402.335,1455.741,1401.838,1455.741,3306958568,18774000000,53.409,3.8086
20060602,1455.741,1462.614,1475.085,1440.273,1457.763,3832554248,21655000000,2.022,0.1389
20060605,1457.763,1461.023,1484.458,1443.31,1484.29,2941387422,16896000000,26.527,1.8197
20060606,1484.29,1482.804,1485.568,1464.101,1470.449,2532940176,14565000000,-13.841,-0.9325
20060607,1470.449,1470.257,1470.257,1370.386,1370.809,2793126267,15545000000,-99.64,-6.7762
20060608,1370.809,1357.299,1379.367,1326.784,1376.079,2467163299,12735000000,5.27,0.3844
20060609,1376.079,1371.402,1386.933,1345.598,1346.481,2322073936,12625000000,-29.598,-2.1509
20060612,1346.481,1339.537,1361.905,1329.202,1352.582,1467211556,8497080349,6.101,0.4531
20060613,1352.582,1350.736,1369.612,1342.474,1361.526,1455776769,8299965004,8.944,0.6613
20060614,1361.526,1351.335,1351.335,1328.867,1347.878,1398792227,7900015153,-13.648,-1.0024
20060615,1347.878,1346,1366.396,1344.783,1352.336,1382726739,7955175184,4.458,0.3307
20060616,1352.336,1362.058,1382.598,1360.422,1382.41,1594933191,9228665022,30.074,2.2239
20060619,1382.41,1367.057,1405.131,1359.747,1397.995,1717454331,10014000000,15.585,1.1274
20060620,1397.995,1397.155,1415.884,1391.362,1414.905,1793339461,10637000000,16.91,1.2096
20060621,1414.905,1414.942,1426.984,1399.688,1410.502,1824167897,10917000000,-4.403,-0.3112
20060622,1410.502,1409.148,1416.031,1399.278,1411.278,1606707375,9436384340,0.776,0.055
20060623,1411.278,1408.418,1430.633,1401.503,1430.513,1688695628,9614963379,19.235,1.3629
20060626,1430.513,1433.242,1458.795,1433.242,1457.137,2045322219,11914000000,26.624,1.8612
20060627,1457.137,1460.897,1466.124,1447.677,1464.686,2030608262,11556000000,7.549,0.5181
20060628,1464.686,1463.235,1468.858,1454.757,1461.793,1776840085,9881431415,-2.893,-0.1975
20060629,1461.793,1465.855,1489.956,1465.855,1488.164,2438537312,14161000000,26.371,1.804
20060630,1488.164,1495.506,1501.265,1476.222,1485.995,2463673450,14233000000,-2.169,-0.1458
20060703,1485.995,1489.459,1514.068,1483.948,1514.068,2534876523,14378000000,28.073,1.8892
20060704,1514.068,1516.703,1525.187,1496.628,1508.839,2785012612,16045000000,-5.229,-0.3454
20060705,1508.839,1508.358,1508.358,1475.018,1497.656,2157474894,12717000000,-11.183,-0.7412
20060706,1497.656,1498.042,1539.39,1497.21,1539.177,2542614011,15032000000,41.521,2.7724
20060707,1539.177,1544.973,1549.609,1534.186,1541.253,2502686310,14489000000,2.076,0.1349
20060710,1541.253,1542.904,1551.091,1530.534,1550.04,1980847923,11728000000,8.787,0.5701
20060711,1550.04,1551.642,1561.904,1543.712,1561.843,2080204399,12371000000,11.803,0.7615
20060712,1561.843,1564.449,1577.396,1560.068,1562.06,2527544430,15086000000,0.217,0.0139
20060713,1562.06,1558.426,1558.601,1459.671,1459.778,3494460658,19684000000,-102.282,-6.5479
20060714,1459.778,1442.328,1484.886,1435.749,1470.467,2119687786,11904000000,10.689,0.7322
20060717,1470.467,1467.262,1494.793,1460.731,1494.793,1773405870,10151000000,24.326,1.6543
20060718,1494.793,1494.964,1506.592,1481.072,1506.592,1791203895,9929215372,11.799,0.7893
20060719,1506.592,1503.677,1503.677,1460.054,1472.354,1901380938,10573000000,-34.238,-2.2725
20060720,1472.354,1470.534,1486.939,1462.412,1484.409,1624845474,8586066103,12.055,0.8188
20060721,1484.409,1483.038,1494.806,1482.921,1493.036,1589308027,8531719003,8.627,0.5812
20060724,1493.036,1464.274,1497.519,1453.089,1496.607,1630750525,8909501222,3.571,0.2392
20060725,1496.607,1498.225,1522.443,1498.225,1518.172,1783535009,9897228913,21.565,1.4409
20060726,1518.172,1521.893,1529.286,1512.013,1523.863,1739988884,9548073999,5.691,0.3749
20060727,1523.863,1523.152,1531.689,1492.673,1506.56,1979114306,10841000000,-17.303,-1.1355
20060728,1506.56,1504.583,1510.802,1472.63,1492.114,1860457554,10080000000,-14.446,-0.9589
20060731,1492.114,1487.78,1487.78,1424.521,1425.044,1797706241,9525993017,-67.07,-4.495
20060801,1425.044,1422.271,1435.652,1403.403,1408.902,1431833084,7445151013,-16.142,-1.1327
20060802,1408.902,1409.634,1417.368,1378.599,1401.859,1307817818,6614744961,-7.043,-0.4999
20060803,1401.859,1402.93,1412.12,1387.043,1401.156,1117316284,5800944746,-0.703,-0.0501
20060804,1401.156,1401.619,1407.771,1353.179,1354.778,1325733569,6822038000,-46.378,-3.31
20060807,1354.778,1349.239,1349.239,1321.1,1323.726,1243696737,6141059280,-31.052,-2.292
20060808,1323.726,1322.996,1364.99,1322.996,1364.99,1237106400,6020720288,41.264,3.1173
20060809,1364.99,1365.158,1375.455,1355.542,1367.395,1192714264,5939875079,2.405,0.1762
20060810,1367.395,1367.323,1391.144,1367.302,1391.144,1245822236,6293954482,23.749,1.7368
20060811,1391.144,1391.472,1401.326,1382.052,1398.011,1229377699,6168816362,6.867,0.4936
20060814,1398.011,1397.921,1401.281,1352.809,1356.848,1297480140,6338508140,-41.163,-2.9444
20060815,1356.848,1355.879,1383.361,1346.163,1383.361,1011721744,4967427839,26.513,1.954
20060816,1383.361,1383.828,1407.313,1378.921,1407.313,1380077105,7195639948,23.952,1.7314
20060817,1407.313,1406.444,1406.444,1381.136,1395.718,1225959128,6113822993,-11.595,-0.8239
20060818,1395.718,1392.156,1402.907,1383.705,1384.899,1009591070,5018776105,-10.819,-0.7752
20060821,1384.899,1339.517,1392.969,1329.817,1392.969,1181311062,5801880583,8.07,0.5827
20060822,1392.969,1392.234,1413.019,1389.675,1408.846,1406752248,7425680210,15.877,1.1398
20060823,1408.846,1409.877,1414.975,1398.542,1403.578,1352217316,7155862556,-5.268,-0.3739
20060824,1403.578,1402.829,1416.898,1391.732,1416.898,1282636549,6562146772,13.32,0.949
20060825,1416.898,1418.115,1429.237,1416.1,1421.095,1500675996,7821319137,4.197,0.2962
20060828,1421.095,1425.484,1457.321,1425.484,1457.321,1922608293,10219000000,36.226,2.5492
20060829,1457.321,1460.521,1482.413,1456.081,1456.44,2439629982,12859000000,-0.881,-0.0605
20060830,1456.44,1452.737,1468.988,1445.913,1468.664,1613686934,8370287128,12.224,0.8393
20060831,1468.664,1469.862,1479.9,1463.195,1479.9,1797138460,9584234091,11.236,0.765
20060901,1479.9,1477.478,1481.654,1447.029,1451.95,1810229152,9708643566,-27.95,-1.8886
20060904,1451.95,1456.678,1484.443,1455.304,1484.443,1629600174,8897221375,32.493,2.2379
20060905,1484.443,1488.017,1492.925,1480.782,1490.153,1948367651,10374000000,5.71,0.3847
20060906,1490.153,1491.834,1497.005,1476.37,1497.005,1785090778,9666733596,6.852,0.4598
20060907,1497.005,1497.539,1497.539,1465.044,1472.505,1434170606,8066659860,-24.5,-1.6366
20060908,1472.505,1470.828,1480.391,1469.408,1473.922,1191211021,6367523088,1.417,0.0962
20060911,1473.922,1474.47,1481.932,1453.594,1481.932,1419319725,7753777363,8.01,0.5434
20060912,1481.932,1481.996,1490.423,1479.043,1487.741,1531201575,8310110388,5.809,0.392
20060913,1487.741,1488.138,1488.755,1464.853,1466.043,1493686140,8155303180,-21.698,-1.4585
20060914,1466.043,1464.454,1469.105,1448.544,1467.796,1501071118,8066288934,1.753,0.1196
20060915,1467.796,1468.059,1484.687,1466.84,1484.687,1552286894,8256157368,16.891,1.1508
20060918,1484.687,1487.864,1507.942,1485.958,1507.942,1749403344,9331125592,23.255,1.5663
20060919,1507.942,1510.142,1516.866,1502.65,1512.963,1940625400,10240000000,5.021,0.333
20060920,1512.963,1510.35,1521.653,1499.76,1517.29,1760993754,9661184103,4.327,0.286
20060921,1517.29,1516.255,1523.752,1511.155,1521.95,1668735200,8971301320,4.66,0.3071
20060922,1521.95,1522.785,1523.547,1505.147,1509.385,1848755137,10110000000,-12.565,-0.8256
20060925,1509.385,1508.2,1522.403,1499.477,1514.277,1709207491,9954853768,4.892,0.3241
20060926,1514.277,1513.468,1514.649,1497.404,1508.2,1593939963,9100111061,-6.077,-0.4013
20060927,1508.2,1506.801,1522.45,1505.043,1522.45,1378012729,7914358754,14.25,0.9448
20060928,1522.45,1523.034,1540.51,1521.416,1535.272,1619720179,9542271917,12.822,0.8422
20060929,1535.272,1537.697,1552.313,1537.697,1550.803,1916380081,10945000000,15.531,1.0116
20061009,1550.803,1562.489,1579.521,1560.325,1579.521,2112986639,11891000000,28.718,1.8518
20061010,1579.521,1581.113,1591.446,1571.795,1588.806,2527876912,13602000000,9.285,0.5878
20061011,1588.806,1587.637,1591.451,1573.48,1591.451,2160331809,11696000000,2.645,0.1665
20061012,1591.451,1591.386,1591.386,1567.012,1567.291,2263359373,12175000000,-24.16,-1.5181
20061013,1567.291,1566.009,1579.071,1561.452,1575.861,1767877458,9795376464,8.57,0.5468
20061016,1575.861,1577.248,1579.213,1563.842,1567.085,1801511242,9772287621,-8.776,-0.5569
20061017,1567.085,1566.741,1575.479,1562.044,1568.509,1632213534,9108092494,1.424,0.0909
20061018,1568.509,1568.133,1588.59,1565.566,1588.59,1553356227,8503561733,20.081,1.2803
20061019,1588.59,1589.394,1597.38,1586.814,1597.38,1885908261,10571000000,8.79,0.5533
20061020,1597.38,1598.131,1600.431,1586.56,1587.902,1902017717,10839000000,-9.478,-0.5933
20061023,1587.902,1586.824,1588.753,1529.47,1537.321,2113477654,11659000000,-50.581,-3.1854
20061024,1537.321,1535.848,1577.086,1535.848,1577.086,1799656850,10242000000,39.765,2.5866
20061025,1577.086,1579.577,1583.116,1550.837,1565.901,1987133420,11306000000,-11.185,-0.7092
20061026,1565.901,1568.815,1568.815,1551.284,1556.69,1586215910,9226278637,-9.211,-0.5882
20061027,1556.69,1555.109,1557.625,1524.973,1530.26,1677615361,9646516213,-26.43,-1.6978
20061030,1530.26,1527.008,1531.52,1504.132,1527.216,1387148355,7776928175,-3.044,-0.1989
20061031,1527.216,1526.526,1541.639,1523.971,1541.639,1409196148,8077771697,14.423,0.9444
20061101,1541.639,1541.611,1548.518,1531.104,1548.518,1568012459,9249221437,6.879,0.4462
20061102,1548.518,1548.2,1548.2,1530.846,1545.826,1589452305,9031088112,-2.692,-0.1738
20061103,1545.826,1545.676,1553.683,1544.18,1549.655,1423927162,8208252994,3.829,0.2477
20061106,1549.655,1540.082,1547.007,1531.552,1540.606,1490735928,8642240592,-9.049,-0.5839
20061107,1540.606,1540.801,1540.801,1507.517,1525.649,1632167386,9444616902,-14.957,-0.9709
20061108,1525.649,1524.976,1527.196,1517.188,1521.448,1209657459,7000840211,-4.201,-0.2754
20061109,1521.448,1518.724,1538.568,1515.985,1537.862,1319495561,7763982813,16.414,1.0788
20061110,1537.862,1539.205,1539.818,1490.612,1498.871,1568338401,8701692662,-38.991,-2.5354
20061113,1498.871,1496.418,1496.674,1437.825,1445.679,1499364576,8200604605,-53.192,-3.5488
20061114,1445.679,1443.572,1461.716,1422.742,1461.716,1242288067,6869392810,16.037,1.1093
20061115,1461.716,1461.263,1484.446,1453.854,1484.446,1327486329,7478959603,22.73,1.555
20061116,1484.446,1485.908,1487.059,1461.547,1462.675,1500969323,8746859785,-21.771,-1.4666
20061117,1462.675,1459.706,1476.745,1452.694,1476.745,1299521867,7385067963,14.07,0.9619
20061120,1476.745,1476.476,1476.887,1453.125,1466.653,1459635237,8418360021,-10.092,-0.6834
20061121,1466.653,1465.825,1477.679,1450.34,1477.679,1423756661,8054577242,11.026,0.7518
20061122,1477.679,1478.122,1509.191,1474.567,1500.813,1819559874,10075000000,23.134,1.5656
20061123,1500.813,1500.118,1509.315,1495.918,1509.315,1653887231,9221271871,8.502,0.5665
20061124,1509.315,1509.632,1533.851,1499.889,1532.019,1977450638,11074000000,22.704,1.5043
20061127,1532.019,1532.543,1567.049,1530.655,1567.049,1981229878,11562000000,35.03,2.2865
20061128,1567.049,1567.007,1582.517,1563.786,1577.179,1972305156,11781000000,10.13,0.6464
20061129,1577.179,1561.777,1596.998,1543.124,1596.998,2095120928,12415000000,19.819,1.2566
20061130,1596.998,1599.043,1626.844,1599.043,1623.816,2761466890,15890000000,26.818,1.6793
20061201,1623.816,1626.751,1637.209,1619.319,1629.207,2763790286,16385000000,5.391,0.332
20061204,1629.207,1631.611,1663.197,1631.611,1663.197,2983777574,17377000000,33.99,2.0863
20061205,1663.197,1666.437,1680.334,1651.89,1675.458,3517681627,19766000000,12.261,0.7372
20061206,1675.458,1674.31,1678.227,1598.808,1649.139,3748281970,20683000000,-26.319,-1.5709
20061207,1649.139,1644.812,1662.961,1632.897,1632.908,3293433776,18199000000,-16.231,-0.9842
20061208,1632.908,1618.16,1622.348,1570.723,1571.183,2580865691,14043000000,-61.725,-3.7801
20061211,1571.183,1565.949,1621.263,1565.949,1621.263,2010175583,10872000000,50.08,3.1874
20061212,1621.263,1626.03,1631.763,1596.075,1626.586,2168395603,11950000000,5.323,0.3283
20061213,1626.586,1627.568,1637.002,1612.386,1634.84,1896855902,11288000000,8.254,0.5074
20061214,1634.84,1636.545,1662.266,1634.816,1662.266,2185916074,12789000000,27.426,1.6776
20061215,1662.266,1667.717,1689.671,1666.656,1689.671,2609950322,15752000000,27.405,1.6487
20061218,1689.671,1699.065,1718.292,1696.908,1717.225,3074703740,18450000000,27.554,1.6307
20061219,1717.225,1720.566,1724.533,1681.442,1724.533,3201571984,19243061512,7.308,0.4256
20061220,1724.533,1706.201,1756.002,1702.031,1756.002,3383825911,19743523007,31.469,1.8248
20061221,1756.002,1755.485,1769.07,1733.532,1737.381,3604082786,20517651703,-18.621,-1.0604
20061222,1737.381,1721.334,1741.611,1707.45,1728.396,2742047246,15104166067,-8.985,-0.5172
20061225,1728.396,1742.497,1755.696,1730.232,1744.817,2641350699,15087958685,16.421,0.9501
20061226,1744.817,1747.976,1751.209,1709.536,1726.777,2393145782,13642065402,-18.04,-1.0339
20061227,1726.777,1727.818,1738.525,1723.367,1738.525,2099748965,12316073312,11.748,0.6803
20061228,1738.525,1739.857,1741.05,1689.999,1704.724,2408139463,13908113176,-33.801,-1.9442
20061229,1704.724,1706.54,1733.458,1706.54,1726.146,2461551809,14631495672,21.422,1.2566
20070104,1726.146,1738.929,1748.091,1719.498,1723.686,3212986778,18743743273,-2.46,-0.1425
20070105,1723.686,1719.283,1770.483,1712.737,1770.475,2954547440,17027050330,46.789,2.7145
20070108,1770.475,1773.023,1851.964,1773.023,1851.964,3971932034,23144319524,81.489,4.6027
20070109,1851.964,1855.347,1893.723,1853.901,1891.871,4284590850,24953532868,39.907,2.1548
20070110,1891.871,1896.711,1940.832,1884.619,1940.832,4540633664,26373105774,48.961,2.588
20070111,1940.832,1946.501,2005.061,1935.396,1952.236,5388346491,31508766345,11.404,0.5876
20070112,1952.236,1941.345,1972.865,1879.59,1881.753,4408009389,25821603780,-70.483,-3.6104
20070115,1881.753,1881.467,1986.539,1881.467,1986.539,3881263032,23710425932,104.786,5.5685
20070116,1986.539,1991.691,2055.016,1991.041,2055.016,4807441898,30689048915,68.477,3.4471
20070117,2055.016,2064.289,2093.89,1992.539,2035.651,5883288700,38375191550,-19.365,-0.9423
20070118,2035.651,2025.853,2085.403,2002.656,2085.403,5094946000,32208210284,49.752,2.444
20070119,2085.403,2097.505,2159.646,2097.505,2159.638,5792516800,36951910780,74.235,3.5597
20070122,2159.638,2183.437,2259.029,2183.437,2258.986,6358920100,40928365323,99.348,4.6002
20070123,2258.986,2267.454,2268.687,2175.598,2261.785,6108017600,39600092963,2.799,0.1239
20070124,2261.785,2260.707,2295.258,2236.575,2283.696,5104122200,33928713068,21.911,0.9687
20070125,2283.696,2271.519,2271.519,2172.984,2174.239,4817566000,32172915840,-109.457,-4.793
20070126,2174.239,2143.994,2196.278,2061.66,2186.27,4475940500,28778328607,12.031,0.5533
20070129,2186.27,2201.586,2261.242,2201.586,2260.596,4564666200,30788164443,74.326,3.3997
20070130,2260.596,2271.474,2280.725,2230.652,2255.938,5024768700,33163100591,-4.658,-0.2061
20070131,2255.938,2251.318,2258.698,2129.786,2142.891,4904692400,32828621831,-113.047,-5.0111
20070201,2142.891,2120.007,2176.195,2080.162,2165.405,4233884500,27578619714,22.514,1.0506
20070202,2165.405,2170.03,2190.958,2124.298,2127.104,3861061000,25752753793,-38.301,-1.7688
20070205,2127.104,2122.369,2166.094,2118.871,2152.25,3013411000,20119479185,25.146,1.1822
20070206,2152.25,2158.498,2198.626,2148.099,2198.239,3087618500,20714662878,45.989,2.1368
20070207,2198.239,2209.652,2237.944,2208.378,2237.944,3832705000,26101531474,39.705,1.8062
20070208,2237.944,2245.078,2282.193,2233.521,2278.445,3905389700,26710676361,40.501,1.8097
20070209,2278.445,2282.627,2300.806,2263.612,2287.381,3716182200,24939688424,8.936,0.3922
20070212,2287.381,2291.66,2341.072,2291.66,2341.072,3618835300,25013026001,53.691,2.3473
20070213,2341.072,2351.65,2384.158,2338.565,2384.158,3816378300,26801027681,43.086,1.8404
20070214,2384.158,2386.835,2445.765,2380.736,2435.959,4406558200,31223510543,51.801,2.1727
20070215,2435.959,2451.436,2512.55,2451.318,2512.402,5151645900,37101618593,76.443,3.1381
20070216,2512.402,2528.836,2581.56,2519.232,2541.409,5405675100,39956571058,29.007,1.1546
20070226,2541.409,2557.254,2642.114,2532.097,2642.114,4896308400,36442929080,100.705,3.9626
20070227,2642.114,2654.435,2673.53,2402.719,2405.574,7240425400,52918857566,-236.54,-8.9527
20070228,2405.574,2370.951,2520,2369.053,2513.533,5302502900,37869581290,107.959,4.4879
20070301,2513.533,2526.154,2526.159,2417.842,2459.511,5882813900,41587572191,-54.022,-2.1492
20070302,2459.511,2458.26,2515.023,2452.965,2503.677,4723810400,33901995283,44.166,1.7957
20070305,2503.677,2508.386,2548.254,2419.288,2511.916,4953597800,36388108851,8.239,0.3291
20070306,2511.916,2501.286,2524.632,2467.68,2516.003,3332166600,24808787734,4.087,0.1627
20070307,2516.003,2525.534,2580.597,2525.466,2580.597,3723070900,28949689587,64.594,2.5673
20070308,2580.597,2587.748,2634.879,2562.499,2634.879,4307706500,33388959788,54.282,2.1035
20070309,2634.879,2637.596,2662.328,2590.438,2638.047,4803170500,37390032187,3.168,0.1202
20070312,2638.047,2639.894,2696.871,2610.402,2696.497,5136709100,39729102503,58.45,2.2157
20070313,2696.497,2701.502,2740.462,2694.382,2727.455,5359616200,41804787634,30.958,1.1481
20070314,2727.455,2704.445,2740.532,2622.755,2708.687,5658027100,43846863925,-18.768,-0.6881
20070315,2708.687,2703.929,2760.844,2703.57,2760.844,5100980600,40574627499,52.157,1.9255
20070316,2760.844,2769.151,2777.409,2671.955,2710.861,5563313100,45080917910,-49.983,-1.8104
20070319,2710.861,2623.736,2760.089,2609.312,2751.477,4764988100,38729127772,40.616,1.4983
20070320,2751.477,2761.01,2811.153,2758.995,2810.714,4355898400,36502668162,59.237,2.1529
20070321,2810.714,2821.44,2859.032,2801.925,2859.006,4827675600,40605909989,48.292,1.7181
20070322,2859.006,2869.749,2899.346,2852.671,2861.146,5600569800,47352036212,2.14,0.0749
20070323,2861.146,2862.629,2901.785,2820.99,2897.999,5227235500,44346584943,36.853,1.2881
20070326,2897.999,2915.048,2989.051,2915.048,2989.051,5673677500,48797439034,91.052,3.1419
20070327,2989.051,2995.464,3040.348,2979.126,3039.534,5695780000,50436251179,50.483,1.6889
20070328,3039.534,3048.501,3060.189,2873.377,3004.295,6700933900,59168941748,-35.239,-1.1594
20070329,3004.295,3005.062,3008.223,2894.743,2894.779,5599479900,48606097258,-109.516,-3.6453
20070330,2894.779,2878.242,2935.239,2859.728,2926.064,3596241700,31503658398,31.285,1.0807
20070402,2926.064,2935.211,2993.63,2932.636,2993.63,3767358700,34371206540,67.566,2.3091
20070403,2993.63,3004.897,3042.461,2993.186,3042.461,4676698300,43272502515,48.831,1.6312
20070404,3042.461,3049.917,3084.617,3032.485,3078.901,5312635300,49456797744,36.44,1.1977
20070405,3078.901,3076.759,3137.018,3063.424,3133.142,5280165700,48998208124,54.241,1.7617
20070406,3133.142,3110.949,3189.108,3097.061,3182.797,5625205400,53093793741,49.655,1.5848
20070409,3182.797,3201.148,3243.883,3201.148,3240.302,6214375200,59855679384,57.505,1.8067
20070410,3240.302,3253.673,3261.527,3151.49,3261.527,6355660800,61706182026,21.225,0.655
20070411,3261.527,3267.609,3309.984,3231.31,3309.745,6772377200,66771673111,48.218,1.4784
20070412,3309.745,3316.203,3387.412,3302.359,3387.412,6470744600,64857399450,77.667,2.3466
20070413,3387.412,3393.96,3419.994,3341.27,3358.632,6753507300,70464209187,-28.78,-0.8496
20070416,3358.632,3362.733,3458.073,3362.733,3458.067,6039685800,62079349301,99.435,2.9606
20070417,3458.067,3482.358,3558.216,3420.306,3558.216,7794423700,80497402807,100.149,2.8961
20070418,3558.216,3572.699,3652.72,3548.36,3649.714,7161400000,76799598093,91.498,2.5715
20070419,3649.714,3642.852,3642.852,3356.019,3435.78,7801430100,81866685727,-213.934,-5.8617
20070420,3435.78,3456.738,3624.823,3456.738,3614.391,6225114500,66598043638,178.611,5.1986
20070423,3614.391,3667.553,3784.079,3667.553,3782.256,7372002800,82859479027,167.865,4.6444
20070424,3782.256,3813.532,3861.574,3753.134,3821.416,8181431900,93868619322,39.16,1.0354
20070425,3821.416,3802.688,3822.413,3712.041,3805.046,6438927200,73367705321,-16.37,-0.4284
20070426,3805.046,3814.918,3854.046,3788.867,3853.269,5543334900,64185466504,48.223,1.2673
20070427,3853.269,3861.055,3871.401,3801.554,3845.813,5829740200,67853343646,-7.456,-0.1935
20070430,3845.813,3831.55,3909.044,3809.974,3903.689,6557115000,76728359304,57.876,1.5049
20070508,3903.689,3990.71,4093.01,3972.034,4091.133,7312397300,88475909333,187.444,4.8017
20070509,4091.133,4107.553,4125.418,3918.745,4099.126,8305249900,1.02E+11,7.993,0.1954
20070510,4099.126,4103.573,4146.585,4062.48,4128.081,6851392100,83048637239,28.955,0.7064
20070511,4128.081,4101.649,4130.901,4028.361,4109.403,6024275200,73415159786,-18.678,-0.4525
20070514,4109.403,4051.84,4164.809,4014.565,4133.826,5875138100,74274346670,24.423,0.5943
20070515,4133.826,4140.326,4161.519,3989.364,3998.777,6400179400,79732368766,-135.049,-3.2669
20070516,3998.777,3981.822,4118.244,3929.515,4118.139,5555939400,69165055418,119.362,2.985
